dataset_name,image_name,sample_id,I1,I2,I3,I4,I5,I6,Intersections,General Roadway Segments,Ramps / Merges,Work Zones,Tolling Stations,Roundabouts,At-Grade Rail Crossings,Managed Lanes,Arterial Roadway,Urban,Local Street / Road,Freeway/Expressway,Rural,Paved - bituminous / asphalt,Paved - non-bituminous / concrete,Undetermined,Unpaved,Solid Line,Dashed Line,Edge Line,Unmarked Pavement,Crosswalks,Curved Line,Double Line,Arrows,Gore Markings,Clearly Visible,Faded / Worn / Not Visible,Not Applicable,Occluded,Daylight,Rain,Wet Pavement,Nighttime,Glare,Shadow,Snow,Dusk / Dawn,Fog,Icy Road,yolopx_iou,yolopx_f1,yolopx_precision,yolopx_recall,yolopx_D2,yolopx_D4_upper,yolopx_D4_middle,yolopx_D4_lower,yolopx_D6,clrernet_iou,clrernet_f1,clrernet_precision,clrernet_recall,clrernet_D2,clrernet_D4_upper,clrernet_D4_middle,clrernet_D4_lower,clrernet_D6,yolopx_D5_clear,yolopx_D5_degraded,yolopx_D5_occluded,yolopx_D5_not_applicable,clrernet_D5_clear,clrernet_D5_degraded,clrernet_D5_occluded,clrernet_D5_not_applicable
tusimple,tusimple_test_clips_0530_1492626592888849021_0_20.jpg,tusimple_test_clips_0530_1492626592888849021_0_20,0.988,1.0,0.725,0.554,0.043,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592836655841847,0.7443784692769023,0.7643409431252101,0.7254321847082028,0.75,0.8256331848700392,0.8285558274321926,0.9941520467836256,0.2745678152917972,0.4112541753504439,0.5828208447968928,0.9631585985557636,0.4178268940712379,1.0,,0.869755595952491,1.0,0.582173105928762,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626606880168230_0_20.jpg,tusimple_test_clips_0530_1492626606880168230_0_20,0.79,1.0,0.775,0.567,0.016,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5542391789379741,0.7131967672011599,0.613433757253982,0.8517108962490572,0.75,,0.7711640211640212,1.0,0.1482891037509428,0.4590398426557797,0.6292355139805151,0.7781763071482698,0.5281492148391963,0.75,,0.7849710197608881,1.0,0.4718507851608037,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626611879628614_0_20.jpg,tusimple_test_clips_0530_1492626611879628614_0_20,0.838,1.0,0.824,0.599,0.081,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4786138529248387,0.6473818055716103,0.5932575938137231,0.7123731993512895,0.6,0.560420679960431,0.7933947772657449,0.9937888198757764,0.2876268006487105,0.3123236861352,0.4759857486913079,0.6362136852186868,0.3802270486850892,0.75,,0.7693762029098135,0.9953488372093025,0.6197729513149108,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626613875984115_0_20.jpg,tusimple_test_clips_0530_1492626613875984115_0_20,0.822,1.0,0.818,0.568,0.071,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.464223859107318,0.6340886418697448,0.583941414247467,0.6936580194562235,0.5,0.5105658669081032,0.7260516083421704,0.984076433121019,0.3063419805437765,0.3231122126133727,0.4884124105772871,0.6766605930097731,0.3821090047393365,0.75,,0.758893898699528,0.985691573926868,0.6178909952606635,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626621871127985_0_20.jpg,tusimple_test_clips_0530_1492626621871127985_0_20,0.813,1.0,0.804,0.545,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4904240629190098,0.6581000335683115,0.5695493527320055,0.7792546425845841,0.75,0.7342599623625738,0.699461699922948,1.0,0.2207453574154159,0.3709372171480293,0.5411439889562452,0.7296466145130833,0.4300432459933859,0.75,,0.7580188571732475,1.0,0.569956754006614,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626624869329136_0_20.jpg,tusimple_test_clips_0530_1492626624869329136_0_20,0.718,1.0,0.829,0.617,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4772947857511616,0.6461740613380301,0.5670510304219823,0.7509584768341023,0.75,0.6791044776119404,0.714169278936818,1.0,0.2490415231658977,0.4168033018601232,0.5883714433935912,0.7623578076525336,0.479043472610306,0.75,,0.7714424574689176,1.0,0.5209565273896939,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626636862465790_0_20.jpg,tusimple_test_clips_0530_1492626636862465790_0_20,0.685,1.0,0.744,0.524,0.083,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5242934354239387,0.687916674361484,0.8365898576112833,0.5841121495327103,0.5,0.6724441833137487,0.8318089750163196,0.9875518672199172,0.4158878504672897,0.4515664275642204,0.6221781090955166,0.95241481864615,0.4619895879069184,1.0,,0.9091196267674636,0.99288256227758,0.5380104120930816,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626637861461084_0_20.jpg,tusimple_test_clips_0530_1492626637861461084_0_20,0.642,1.0,0.747,0.612,0.06,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5532659855355297,0.7123905251099367,0.8549381347288129,0.6105849935071105,0.5,0.8263739469749463,0.7991808752170235,0.9908256880733944,0.3894150064928895,0.2874070570925619,0.4464897959183673,0.6277041372582773,0.3464669179362113,1.0,,0.5745552199396893,0.9984399375975038,0.6535330820637887,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626642858691498_0_20.jpg,tusimple_test_clips_0530_1492626642858691498_0_20,0.887,1.0,0.769,0.508,0.057,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6482813962819313,0.7866149526946983,0.7630021407883139,0.8117359413202934,0.6,0.6330090573633009,0.8343417136040603,1.0,0.1882640586797066,0.456207033315706,0.6265689189495903,0.9719053654414872,0.4623036473858726,1.0,,0.8977016674177558,1.0,0.5376963526141273,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626659848115373_0_20.jpg,tusimple_test_clips_0530_1492626659848115373_0_20,0.818,1.0,0.775,0.604,0.017,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.516250566325679,0.6809567993457782,0.648669702780441,0.7166263943596703,0.375,0.4857207105914099,0.8091019009830744,1.0,0.2833736056403297,0.3864335126825519,0.5574497574497574,0.6936532965408495,0.4659561087021284,0.75,,0.7611542022530918,1.0,0.5340438912978717,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626660847529842_0_20.jpg,tusimple_test_clips_0530_1492626660847529842_0_20,0.881,1.0,0.803,0.621,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3930717863105175,0.5643238060998262,0.531699881443008,0.6012128949888286,0.428571,0.3067689229743248,0.799146482820261,0.9830661957801322,0.3987871050111714,0.3250507804891622,0.4906238844207388,0.7170830519918974,0.372869454197255,1.0,,0.9017977668195376,0.9877582031435492,0.627130545802745,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626678839067297_0_20.jpg,tusimple_test_clips_0530_1492626678839067297_0_20,0.823,1.0,0.783,0.611,0.061,3.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4821417175434491,0.6506013721043719,0.587800513498794,0.7284268037923831,0.428571,0.7417582417582418,0.7400581914746277,0.993939393939394,0.2715731962076169,0.4077922077922078,0.5793357933579336,0.8516116964898061,0.4389844126627029,1.0,,0.9240905971173644,0.9568885178425814,0.5610155873372972,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626682834154260_0_20.jpg,tusimple_test_clips_0530_1492626682834154260_0_20,0.896,1.0,0.75,0.551,0.057,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5582691741343767,0.7165246972744577,0.6978988613353669,0.7361719833564494,0.666667,0.8622047244094488,0.8372678627636135,1.0,0.2638280166435506,0.3256767842493847,0.4913366336633663,0.8111352317711659,0.3523994452149792,0.75,,0.8302978415659414,1.0,0.6476005547850208,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626698824699002_0_20.jpg,tusimple_test_clips_0530_1492626698824699002_0_20,0.826,1.0,0.83,0.6,0.104,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4460186278368097,0.6168919531887871,0.5361084831283507,0.7263405255287332,0.75,0.7014716187806588,0.6843120053956144,1.0,0.2736594744712668,0.4072454897846171,0.578783862148952,0.9004962299413547,0.4264351329081087,1.0,,0.9016302545017832,0.9955156950672646,0.5735648670918913,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626700823321621_0_20.jpg,tusimple_test_clips_0530_1492626700823321621_0_20,0.935,1.0,0.824,0.593,0.095,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4456004756242568,0.6164918774419084,0.5563115443614232,0.6912718664494113,0.5,0.7073542945678638,0.727189232333614,0.9926739926739928,0.3087281335505887,0.3121304227687206,0.4757612770079602,0.7551306905541815,0.3472807206320902,1.0,,0.8900851930356352,0.6012878300064392,0.6527192793679097,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626704820890456_0_20.jpg,tusimple_test_clips_0530_1492626704820890456_0_20,0.819,1.0,0.823,0.654,0.016,3.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5777298307271392,0.7323558437896518,0.7235826716812926,0.7413443699157984,0.272727,0.8756922158370027,0.7964577162546093,1.0,0.2586556300842015,0.3930771815839587,0.5643293663557413,0.9542456999116188,0.4006279434850863,1.0,,0.8667577092824349,1.0,0.5993720565149137,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626710817184556_0_20.jpg,tusimple_test_clips_0530_1492626710817184556_0_20,0.839,1.0,0.814,0.588,0.022,3.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4541620231461637,0.6246374419317565,0.5107494745772516,0.803890625474189,0.1875,0.2742693444671319,0.7906609397483473,1.0,0.196109374525811,0.4563193698532044,0.6266748617086663,0.9643735418374424,0.4641437285666596,1.0,,0.9046052631578948,1.0,0.5358562714333405,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626713815367437_0_20.jpg,tusimple_test_clips_0530_1492626713815367437_0_20,0.882,1.0,0.803,0.595,0.005,3.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4855561499526768,0.6537028573011454,0.5881517296381218,0.7356984755432241,0.230769,0.2434752688172042,0.9553201289728236,0.9921875,0.2643015244567759,0.3657340221744935,0.5355860163638295,0.8413005741754573,0.3928359884029055,1.0,,0.8908598254513376,1.0,0.6071640115970945,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626717813442341_0_20.jpg,tusimple_test_clips_0530_1492626717813442341_0_20,0.884,1.0,0.794,0.593,0.072,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6269241355946559,0.7706863791353237,0.7451054406361669,0.7980862533692722,0.333333,0.7242513020192858,0.8857262452909168,1.0,0.2019137466307277,0.2848839828790268,0.4434392313626481,0.6343298555377207,0.3408625336927223,0.75,,0.6930763540396264,1.0,0.6591374663072777,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626729805702922_0_20.jpg,tusimple_test_clips_0530_1492626729805702922_0_20,0.844,0.872,0.519,0.628,0.001,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4671160532703536,0.6367813265066571,0.5682561851556265,0.72409935677421,0.4,0.7837657425125718,0.7903759266087359,0.6703448275862068,0.27590064322579,0.2701245010454286,0.4253512168658922,0.80494194279241,0.2890448224137493,0.75,,0.753662279224235,0.9696,0.7109551775862507,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626731804471304_0_20.jpg,tusimple_test_clips_0530_1492626731804471304_0_20,0.877,1.0,0.778,0.541,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5338136793690211,0.6960606578872357,0.6535208855203717,0.7445241231279575,1.0,0.7865882366287941,0.8035331905781585,1.0,0.2554758768720425,0.3317762133473693,0.4982461918484974,0.7668677447153647,0.3689936094443631,1.0,,0.6926166696266451,1.0,0.6310063905556369,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626735802101275_0_20.jpg,tusimple_test_clips_0530_1492626735802101275_0_20,0.79,1.0,0.731,0.65,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5653913167158553,0.722364191852079,0.6691003198114795,0.7848416792122215,1.0,0.8228966973930413,0.805318609365543,1.0,0.2151583207877785,0.3514268902618417,0.5200827255905084,0.9815791275765252,0.353759964461117,0.75,,0.7738876732312181,0.9984447900466564,0.646240035538883,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626769781603410_0_20.jpg,tusimple_test_clips_0530_1492626769781603410_0_20,1.0,1.0,0.778,0.561,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5514679325112223,0.7108982673185007,0.6786462632548098,0.7463687150837989,0.8,0.7933279088689993,0.796282059479412,1.0,0.2536312849162011,0.344570058239123,0.5125356706074196,0.9481523378582202,0.3511871508379888,0.75,,0.7691627765654779,1.0,0.6488128491620112,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626773780024386_0_20.jpg,tusimple_test_clips_0530_1492626773780024386_0_20,0.861,1.0,0.809,0.571,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5710704653896688,0.7269826248665779,0.6998220414389221,0.7563365769891243,1.0,0.781157058276475,0.7877957563275992,1.0,0.2436634230108758,0.3153792509332567,0.4795259628878839,0.7516988511366414,0.3520549513451631,1.0,,0.6612405342161237,1.0,0.6479450486548368,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626783777220274_0_20.jpg,tusimple_test_clips_0530_1492626783777220274_0_20,0.91,1.0,0.789,0.636,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5732064032335266,0.728710996923701,0.692718041005206,0.7686492654400228,1.0,0.8557427732261553,0.7974155043562101,1.0,0.2313507345599771,0.3249920676890534,0.4905570012292661,0.7468040635784766,0.3652355821803832,1.0,,0.6679945305614823,1.0,0.6347644178196168,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626791768248834_0_20.jpg,tusimple_test_clips_0530_1492626791768248834_0_20,0.963,1.0,0.745,0.608,0.103,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5392079891969978,0.7006304449839839,0.6778657296827809,0.7249773048747018,0.75,0.9372165567621896,0.8514570695449871,0.933609958506224,0.2750226951252982,0.235292954460066,0.3809508564110773,0.7878567172085016,0.2512086473705322,0.75,,0.730978043964413,0.9457092819614712,0.7487913526294677,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626809757578833_0_20.jpg,tusimple_test_clips_0530_1492626809757578833_0_20,0.954,1.0,0.815,0.631,0.0,4.0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5033881415047334,0.6696715606668213,0.5966573487145164,0.7630472546008409,0.5,0.8131487889273357,0.6975239954916475,1.0,0.2369527453991591,0.3073282944462701,0.4701623849982404,0.7030874097834804,0.3531633141159588,1.0,,0.6605000972531392,1.0,0.6468366858840412,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626815753688929_0_20.jpg,tusimple_test_clips_0530_1492626815753688929_0_20,0.847,0.725,0.743,0.534,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6716966495511802,0.8036106906495487,0.711627269881027,0.922903184875016,0.666667,0.8111464261955799,0.7787122151867613,0.98,0.0770968151249841,0.3256170439650767,0.4912686442098206,0.72326671601283,0.3719578733663241,1.0,,0.6595455720766066,0.9902597402597404,0.628042126633676,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626819751162937_0_20.jpg,tusimple_test_clips_0530_1492626819751162937_0_20,0.825,1.0,0.826,0.607,0.058,4.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5768379912985768,0.7316388804452031,0.6617180560842533,0.818081991215227,0.8,0.7191159492000659,0.7974747474747474,0.9586776859504132,0.181918008784773,0.3540339295309741,0.5229321390101479,0.9432135796577816,0.3617444049362058,0.75,,0.7599785079084503,0.972972972972973,0.6382555950637941,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626827747337449_0_20.jpg,tusimple_test_clips_0530_1492626827747337449_0_20,0.872,1.0,0.8,0.556,0.09,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6080900184304976,0.7562885304443291,0.7769570175003718,0.7366911885679366,0.714286,0.9284225156358582,0.9044632976761344,1.0,0.2633088114320633,0.24006400640064,0.3871800248399116,0.6170694087403599,0.2820880438103744,0.8,,0.7178823449159799,0.7285869260491705,0.7179119561896256,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626835744084332_0_20.jpg,tusimple_test_clips_0530_1492626835744084332_0_20,0.819,1.0,0.796,0.617,0.001,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6067985418478563,0.7552888878652124,0.7145004902494825,0.8010161707948605,1.0,0.898876404494382,0.8212290502793296,1.0,0.1989838292051395,0.3231528378584005,0.4884588214033415,0.74587326275651,0.3631344960672236,1.0,,0.6774617828219426,1.0,0.6368655039327764,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626840739945544_0_20.jpg,tusimple_test_clips_0530_1492626840739945544_0_20,0.974,1.0,0.796,0.606,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5487193812525097,0.7086104660338648,0.6732140944628896,0.7479355560315081,1.0,0.8450871279886927,0.7868612018503496,1.0,0.2520644439684919,0.331327107114032,0.4977395943394592,0.9144602851323828,0.3419242759572594,0.75,,0.783829627458278,1.0,0.6580757240427405,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626847734235723_0_20.jpg,tusimple_test_clips_0530_1492626847734235723_0_20,0.829,1.0,0.815,0.598,0.001,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5305025678650037,0.6932396965593278,0.6470904087522652,0.7464770556960718,0.666667,0.8647686832740212,0.7735171605764414,1.0,0.2535229443039281,0.3486567014697413,0.5170429229169761,0.9210874454292896,0.3593919372322304,0.75,,0.7886412652767792,0.9923430321592648,0.6406080627677696,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626861725776049_0_20.jpg,tusimple_test_clips_0530_1492626861725776049_0_20,0.945,1.0,0.799,0.568,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7133760739674648,0.8327139438985898,0.8562753566287136,0.8104144474446949,1.0,0.9241071428571428,0.9588885458389492,1.0,0.189585552555305,0.3176182955061771,0.4821097226555444,0.7149814923046951,0.363663388411326,1.0,,0.6548232553555091,1.0,0.6363366115886739,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626875719975670_0_20.jpg,tusimple_test_clips_0530_1492626875719975670_0_20,0.769,1.0,0.898,0.614,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6478505208146902,0.786297680076462,0.735089251264139,0.8451749982488501,0.5,0.8025470132593878,0.8054931335830212,1.0,0.1548250017511499,0.4290990846314437,0.6005169120125857,0.9609535552815456,0.4367134418267996,1.0,,0.8677386220485158,1.0,0.5632865581732004,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626876719203773_0_20.jpg,tusimple_test_clips_0530_1492626876719203773_0_20,0.75,1.0,0.894,0.643,0.001,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.563165702665311,0.7205451113788801,0.6523401297497683,0.8046776383166218,1.0,0.7728983688833123,0.7953330092367525,0.997946611909651,0.1953223616833782,0.3499246530667326,0.5184358286542594,0.8627994676131322,0.3705432633910496,1.0,,0.8442095880817468,0.9947275922671353,0.6294567366089504,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626886710588325_0_20.jpg,tusimple_test_clips_0530_1492626886710588325_0_20,0.821,1.0,0.899,0.649,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.614869826435247,0.7615100813327408,0.6938156754924485,0.8438423306841346,0.666667,0.8188775510204082,0.7927345110724061,1.0,0.1561576693158654,0.4210241127065836,0.5925643469971401,0.9672700866227502,0.4271088614553033,1.0,,0.8676449283227883,1.0,0.5728911385446966,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626888709649298_0_20.jpg,tusimple_test_clips_0530_1492626888709649298_0_20,1.0,1.0,0.9,0.672,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6085134879887357,0.7566159594342141,0.7291469486852393,0.786235662148071,0.307692,0.8454106280193237,0.8545119705340699,1.0,0.213764337851929,0.3768514374613729,0.5474104572330742,0.9052884861516408,0.3923191267499389,1.0,,0.8789908183101366,1.0,0.607680873250061,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626893706409672_0_20.jpg,tusimple_test_clips_0530_1492626893706409672_0_20,0.895,1.0,0.899,0.714,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5243180258264298,0.6879378409792978,0.6206987774229512,0.7715144682450207,0.8,0.7954545454545454,0.7934930252142551,0.963123644251627,0.2284855317549793,0.3658040582819344,0.5356611090204035,0.8828542149830106,0.3844654265313791,1.0,,0.8677834675695116,0.9837251356238698,0.6155345734686208,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626894705755667_0_20.jpg,tusimple_test_clips_0530_1492626894705755667_0_20,0.842,1.0,0.901,0.683,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5567037847042522,0.7152340608075499,0.6746242084606203,0.7610461931714442,1.0,0.8648648648648648,0.7894992707826932,1.0,0.2389538068285557,0.4059490211889083,0.577473315277999,0.9562097710245858,0.4136388533868906,1.0,,0.8664218281411027,1.0,0.5863611466131093,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626896704559322_0_20.jpg,tusimple_test_clips_0530_1492626896704559322_0_20,0.746,1.0,0.905,0.713,0.003,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6457545896328294,0.7847519839235549,0.7126629422718809,0.873066569329744,1.0,0.8825136612021858,0.7921334329101319,1.0,0.1269334306702559,0.4329896907216495,0.60431654676259,0.9894146948941468,0.4350047908016608,1.0,,0.8775137111517368,1.0,0.5649952091983392,1,0,0,0,1,0,0,0
tusimple,tusimple_test_clips_0530_1492626897706366921_0_20.jpg,tusimple_test_clips_0530_1492626897706366921_0_20,0.754,1.0,0.914,0.684,0.009,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6115024460770304,0.7589221444443285,0.6833236272097086,0.8533289541594332,0.8,0.8015717092337917,0.7941528876108315,1.0,0.1466710458405667,0.4285909743917178,0.6000191546418082,0.9387174108480671,0.4409280720686904,1.0,,0.8842733926498783,1.0,0.5590719279313096,1,0,0,0,1,0,0,0
